317126514153.0,7.43,7.35,B+,A,C,A,B+,A+,B+,A,
317126514154.0,9.29,9.05,O,O,A+,A+,A,A+,A+,O,
317126514155.0,6.19,6.21,B+,B,C,C,P,A+,B,A,
317126514156.0,7.86,8.49,O,A,C,A,B,A+,B+,A+,
317126514157.0,6.62,,P,A,A,B+,P,A,B+,A,
317126514158.0,8.14,8.16,A+,A,B+,A,B+,A+,A,A+,
317126514159.0,8.52,8.44,A+,A+,A+,A+,B+,A,A,A+,
317126514160.0,,,P,F,F,F,F,A+,B,A,
317126514161.0,7.33,7.44,C,A,A+,B,B,A+,A,A+,
317126514162.0,6.48,7.42,C,B,B+,B,P,A,A,A+,
317126514163.0,7.81,8.07,A,A,A+,A,B,A+,B+,A,
317126514164.0,8.38,8.65,A+,A,A,B+,A,A+,A,O,
317126514165.0,8.62,8.07,A,A+,A+,A+,A,A+,A,A+,
317126514166.0,,,B,F,B,F,F,B+,B+,A,
317126514167.0,7.95,8.07,A,A,B+,A,B+,O,A,A,
317126514168.0,7.9,7.95,A+,A,B,A,B+,A+,A,A,
317126514169.0,8.05,8.28,A,A+,B+,A,B+,A+,B+,A+,
317126514170.0,7.57,7.81,B+,A,A,A,C,A,A,A+,
317126514171.0,5.38,5.81,P,C,P,C,P,A,B+,B+,
317126514172.0,8.9,9.0,O,A+,A,A+,B+,A+,A+,O,
317126512001.0,9.42,9.21,O,A+,A+,O,A,O,A+,O,O
317126512002.0,9.67,9.53,O,O,A+,O,A+,O,A+,O,O
317126512003.0,7.54,7.19,B+,B+,B+,A,B+,A+,C,A+,A+
317126512004.0,8.38,8.26,A,A,A,A+,B+,O,A,A+,A+
317126512005.0,9.71,9.47,O,O,O,O,A+,O,A+,O,A+
317126512006.0,8.63,8.65,O,A,A,A,B+,O,A,O,A+
317126512007.0,9.67,9.42,O,A+,O,O,A+,O,A+,O,O
317126512008.0,8.42,8.21,A+,B+,A,B+,B+,O,A+,O,O
317126512009.0,8.58,8.42,A+,A+,A+,B+,B+,O,A,A+,O
317126512010.0,8.58,8.37,A+,A,A+,A,B+,O,A,A+,O
317126512011.0,,,P,B,C,C,F,A+,B+,A+,A
317126512012.0,7.79,7.33,B+,B+,A,B+,B+,O,B+,A+,A+
317126512013.0,,,F,F,C,F,F,A,B+,A+,A+
317126512014.0,8.29,7.44,B+,A,B+,A+,B+,O,A+,A+,O
317126512015.0,7.5,7.3,P,B+,B+,A,B+,O,A,A+,A+
317126512016.0,9.42,9.33,O,A+,A+,A+,A+,O,A+,O,O
317126512017.0,8.79,8.6,A,A,A+,A,A,O,A+,O,O
317126512018.0,8.75,8.6,A,O,A,A,A,O,A,O,A+
317126512019.0,9.54,9.42,O,A+,O,O,A,O,A+,O,O
317126512020.0,7.63,7.86,B+,B+,B+,B+,C,A+,A,O,O
317126512021.0,8.71,8.49,A+,A+,A,A,A,O,A,A+,O
317126512022.0,7.54,7.35,B,B+,B+,B+,B+,A+,A,A+,A+
317126512023.0,8.83,8.79,A+,A+,A+,A,B+,O,A,O,O
317126512024.0,7.42,7.47,B+,B,B+,B,B+,O,B+,A+,A+
317126512025.0,6.71,6.81,B,B,B,C,C,A+,B+,A+,A+
317126512026.0,8.0,7.81,A,B+,B+,B+,B+,A+,A,O,O
317126512027.0,8.04,8.35,A,A,A,B+,B+,A+,A,A+,A+
317126512028.0,,,F,P,P,P,F,A+,B+,A+,A+
317126512029.0,8.0,8.33,A,A+,A,P,B+,O,A,O,A+
317126512030.0,9.08,8.84,O,A+,A+,A,A,O,A,O,O
317126512031.0,,,F,P,P,F,F,O,B+,A+,A
317126512032.0,9.71,9.4,O,O,O,O,A+,O,A,O,O
317126512033.0,8.96,8.79,O,A+,B+,O,A,O,A,A+,O
317126512034.0,9.17,9.05,A+,O,A+,A,A,O,A+,O,O
317126512035.0,8.71,8.6,A+,A+,A,B+,A,O,A,O,O
317126512036.0,8.96,9.0,A+,A+,A+,A+,A,O,A,A+,O
317126512037.0,8.17,7.93,A,A,A,B+,A,A+,A,A+,A+
317126512038.0,6.83,,P,B+,B+,C,C,A+,A+,A,O
317126512039.0,8.5,8.47,A+,A+,A+,B+,B+,O,A,A+,A+
317126512040.0,9.08,8.98,A+,A+,A+,A,A+,O,A,O,O
317126512041.0,8.71,8.6,A+,A+,A,A,A,O,A,A+,O
317126512042.0,7.25,6.98,B,B,B+,C,B+,A+,A+,A+,A+
317126512043.0,6.79,6.72,C,B+,B,P,B,O,A,A+,A
317126512044.0,7.33,7.26,C,B+,B,B,B+,A+,A+,A+,O
317126512045.0,7.58,7.37,P,A,B+,B+,B+,O,A+,A+,A+
317126512046.0,8.96,9.02,A+,O,A+,B+,A,O,A,O,O
317126512047.0,8.67,8.84,A+,A+,A,A,B+,O,A+,A+,O
317126512048.0,7.83,7.72,C,A,A+,B,B+,O,A,A+,O
317126512049.0,7.63,7.84,B+,B+,B+,P,A,O,A,O,A+
317126512050.0,7.83,7.98,P,A,B+,B+,A,O,A,O,O
317126512051.0,6.25,6.35,B,C,P,P,C,O,B+,A,O
317126512052.0,9.29,9.3,A+,O,A+,A+,A+,O,A+,A+,O
317126512053.0,9.54,9.28,A+,O,A+,A+,O,O,A+,O,O
317126512054.0,6.21,6.3,C,P,P,P,C,O,A,A+,O
317126512055.0,8.08,7.91,B+,A,B+,A,B+,O,A,A+,O
317126512056.0,9.04,8.72,A+,A,A+,A+,A,O,A+,O,O
317126512057.0,7.83,8.09,B+,B+,B+,B,B+,O,A,O,O
317126512058.0,7.42,7.49,P,B+,A,B,A,A+,A,A+,A+
317126512059.0,,,F,C,P,P,C,A+,B,A,A+
317126512060.0,8.92,8.67,A,A+,A,A,A+,O,A+,O,O
317126512061.0,8.75,8.6,O,A+,A,A,B+,A+,A,O,O
317126512062.0,6.88,7.02,B+,B,C,C,C,O,A,A+,A+
317126512063.0,8.58,8.53,A+,A+,A,A,B+,O,A,A+,O
317126512064.0,6.75,6.77,C,C,B,B,P,O,A,O,A+
317126512065.0,5.92,5.98,P,P,C,P,P,A+,A,A+,A+
317126512066.0,8.13,8.02,A+,A,C,O,B,O,A,A+,A+
317126512067.0,7.75,7.74,A,B+,C,A,B,O,A,O,A+
317126512068.0,7.0,7.19,A,B,P,B+,P,A+,A,A+,O
317126512069.0,6.58,6.79,P,B+,B,C,B,A+,B+,A,A+
317126512070.0,9.46,9.23,O,O,A+,O,A,O,A,O,O
317126512071.0,8.83,8.98,A+,A,A,A+,A,O,A,O,O
317126512072.0,7.38,7.65,A,B+,B+,C,C,O,A,A+,A+
317126512073.0,9.46,9.28,O,A+,O,O,A+,O,A,A+,O
317126512074.0,9.33,9.09,O,A+,A+,O,A,O,A,O,O
317126512075.0,8.92,8.77,O,A+,A,A+,B+,O,A+,A+,O
317126512076.0,8.29,8.37,A+,A,B+,B+,B+,O,A+,A+,O
317126512077.0,9.08,8.77,O,A+,A+,A+,B+,O,A,O,O
317126512078.0,9.25,9.07,O,O,A+,A+,A,A+,A,O,O
317126512079.0,8.75,8.81,A+,A+,A,A+,B+,O,A,O,A+
317126512080.0,6.92,,C,B+,C,A,P,A+,A,A+,A+
317126512081.0,9.21,9.16,O,O,A+,A,A,A+,A+,O,O
317126512082.0,8.0,7.81,A,A,B+,A,C,A+,A,O,O
317126512083.0,9.29,9.14,A+,O,A+,A+,A,O,A+,O,O
317126512084.0,8.42,8.49,A+,A,B+,A+,C,O,A+,O,O
317126512085.0,7.67,7.79,A,B+,A,B,B,A+,A,A+,A+
317126512086.0,8.88,8.86,A+,O,A,A,A,A+,A,O,O
317126512087.0,8.83,8.79,O,A+,A+,A,B+,O,A,A+,O
317126512088.0,7.71,,B+,A,A,B+,P,O,A,A+,O
317126512089.0,8.21,8.09,A,A,A+,B+,C,O,A+,O,A+
317126512090.0,8.58,8.6,A+,B+,A+,O,C,A+,A+,O,O
317126512091.0,8.0,8.14,A+,A,A,B,B,O,B+,A+,O
317126512092.0,8.0,8.0,A,A+,A,C,B+,A+,A,A+,O
317126512093.0,,,F,F,P,C,F,A,B+,A+,A+
317126512094.0,8.42,8.4,A,A,A+,A,B,O,A+,A+,O
317126512095.0,7.71,7.58,A,B+,B+,A,C,A+,B+,O,A+
317126512096.0,,,B+,P,P,B+,F,A+,A,A+,O
317126512097.0,,,C,C,B+,C,F,A+,A,A+,A+
317126512098.0,8.83,8.58,A+,A+,A,A+,B+,O,A,O,O
317126512099.0,,,C,F,P,P,F,A+,B+,A+,A+
317126512100.0,8.96,8.88,O,A,A,O,B+,O,A,O,O
317126512101.0,9.17,9.05,O,A+,A+,O,B,O,A+,O,O
317126512102.0,9.0,8.84,O,A+,A+,A,A,O,A,O,A+
317126512103.0,8.75,8.67,A+,A+,A+,B+,A+,O,A,A+,A+
317126512104.0,7.79,8.02,A+,B+,B+,A,C,A+,A,A+,A+
317126512106.0,8.83,8.98,O,A+,B+,A,A,O,A,O,O
317126512107.0,6.92,7.33,B+,B,B+,C,P,A+,A,A+,A+
317126512108.0,8.33,8.53,A+,A,B+,O,C,O,A,A+,O
317126512109.0,9.08,8.81,O,A+,A+,A,A,O,A,O,O
317126512110.0,9.79,9.7,O,O,O,O,A+,O,A+,O,O
317126512111.0,,,F,F,F,F,F,A+,C,A+,B+
317126512112.0,,,A+,A+,A,I,B+,O,A,A+,A+
317126512113.0,8.21,8.37,A,A,A,A,B,O,A+,A+,A+
317126512114.0,9.33,9.28,O,O,A+,A,A+,O,A,O,O
317126512115.0,8.5,8.6,A+,A+,A,A,B+,O,A,A+,A+
317126512116.0,8.92,8.95,O,A+,A,A+,B,O,A+,O,O
317126512117.0,8.13,8.4,O,B+,B+,A+,C,O,A,A+,A+
317126512118.0,7.5,6.95,B+,B+,B+,C,B+,A+,A,A+,O
317126512119.0,,,P,P,P,C,F,A,A,A,A+
317126512120.0,8.96,9.0,O,A+,A,A+,B+,O,A,O,O
317126512121.0,8.79,8.72,O,A+,A,A,B,O,A+,O,O
317126512122.0,7.54,7.56,A+,B+,B,B+,C,A+,A,A+,A+
317126512123.0,9.21,9.07,O,O,A+,A,A,O,A,O,O
317126512124.0,6.83,6.33,B,B+,B+,C,P,A+,A,A+,A
317126512125.0,6.54,6.37,C,B+,B+,P,P,A+,A,A,A+
317126512126.0,7.88,7.67,A,A,B+,B+,C,O,A,O,A+
317126512127.0,8.17,7.88,A,A,A,A,B,O,A+,A,O
317126512128.0,8.88,8.6,A+,A,A+,O,B+,A+,A,O,O
317126512129.0,7.46,7.12,B+,A+,A,B,C,A+,A,A,A
317126512130.0,9.17,9.0,O,A+,A+,A,A,O,A+,O,O
317126512131.0,9.54,9.47,O,O,A+,A+,A+,O,A+,O,O
317126512132.0,8.79,8.63,O,A,A,A,B+,O,A+,O,O
317126512133.0,9.67,9.6,O,O,A+,O,A+,O,A+,O,O
317126512134.0,8.13,7.98,O,A,B,A,B,O,A,A+,A+
317126512135.0,8.5,8.63,A+,A+,A,B+,B+,O,A,O,A+
317126512136.0,9.42,9.49,O,O,A+,A+,A,O,A+,O,O
317126512137.0,7.88,7.72,A,A+,B+,B+,C,O,A,A+,A+
317126512138.0,8.79,8.86,O,A,A,A,B+,O,A+,O,O
317126512139.0,7.88,7.23,A,A,A,A,C,O,A,A,A+
317126512140.0,6.33,6.26,B,C,B,P,C,A+,A,A,A
317126512141.0,7.63,7.47,C,A,A,B+,B+,O,A,A,A+
317126512142.0,9.21,9.28,A+,O,O,A+,A,O,A,A+,O
317126512143.0,8.21,7.79,A,A,A,A,B+,O,A,A,O
317126512144.0,7.67,7.35,A,A,B+,B+,C,A+,A,A+,A+
317126512145.0,9.08,9.05,A+,A+,A+,A+,A,O,A,O,O
317126512146.0,8.33,8.19,A,A,A,A+,B,O,A,A+,O
317126512147.0,9.17,9.14,A+,A+,A+,A+,A,O,A+,O,O
317126512148.0,8.96,8.91,O,A+,A,A+,B+,O,A,O,O
317126512149.0,8.75,8.79,O,A+,A,A,A,O,A,A+,A+
317126512150.0,8.58,7.98,A,A+,A+,A,B+,A+,A+,A+,O
317126512151.0,,,F,C,B,F,F,A,A,A,A
317126512152.0,8.46,8.47,A+,A,A,A,B,O,A,O,O
317126512153.0,,,F,F,F,F,F,B,B,B+,A
317126512154.0,6.46,6.19,C,C,C,B,C,A+,A,A+,A
317126512155.0,9.0,9.12,O,A+,A+,A,A,A+,A+,O,A+
317126512156.0,,,P,F,B+,B+,F,A,A,A+,A
317126512157.0,8.83,8.74,O,A,A+,A,A,O,A,A+,O
317126512158.0,7.75,7.56,A,B+,A,C,B+,A+,A+,A+,A+
317126512159.0,7.42,7.0,B+,B+,B+,B+,C,A+,A,A+,A+
317126512160.0,8.96,9.05,O,A+,A+,A,A,O,A+,A+,A+
317126512161.0,7.29,7.07,B+,B+,A,B,C,A+,A,A,A+
317126512162.0,8.67,8.67,A,A+,A+,A,B+,O,A+,A+,O
317126512163.0,,,C,B,B,P,F,A+,B+,A,A
317126512164.0,6.46,,C,B,B+,C,P,A+,A,A,A
317126512165.0,,,A,F,A,B,P,O,A,A+,A+
317126512166.0,9.29,9.35,A+,O,A+,A+,A,O,A+,O,O
317126512167.0,9.04,8.72,A+,A+,A+,A+,A,O,A+,A+,O
317126512168.0,8.33,8.0,A+,A,A,A,B,O,A+,A+,A+
317126512169.0,,,F,P,C,B+,F,A,A,A,A+
317126512170.0,7.79,7.81,A,B+,A,B+,B,A+,A,A+,A+
317126512171.0,6.79,6.47,B,B+,B+,C,P,A+,A,A,A+
317126512172.0,9.42,9.28,O,A+,O,A+,A+,O,A+,A+,O
317126512173.0,8.63,8.74,O,A+,A+,B+,B+,A+,A,A+,O
317126512174.0,7.58,7.4,A,B+,B+,B+,P,O,A+,A+,A+
317126512175.0,8.25,8.33,A+,A+,A,B,B+,A+,A+,A+,A+
317126512176.0,8.58,8.72,A+,A,A,A,B+,A+,A+,O,O
317126512177.0,7.25,7.23,B,B,A,B,C,O,A,A+,A+
317126512178.0,9.29,9.28,O,A+,A,A+,A+,O,A+,O,O
317126512179.0,7.63,7.65,B,A,A,B+,C,O,A+,A+,A
317126512180.0,8.67,8.67,A+,A+,A,A+,C,O,A+,O,O
316126511029.0,,,F,F,F,F,F,I,I,I,I
317126511001.0,,,F,F,C,C,F,F,B,A,A
317126511002.0,6.38,6.51,C,C,B+,B,P,A+,B+,A,A
317126511003.0,7.04,7.07,P,B+,A,C,C,A+,A,O,A+
317126511004.0,,,C,P,B,P,F,A,A,A+,A
317126511005.0,,,P,P,P,F,F,F,B,A,B+
317126511006.0,6.88,6.51,A+,C,B,B+,C,A,B+,B+,A+
317126511007.0,8.5,8.44,A+,A,A,B+,A+,O,B+,A+,O
317126511008.0,9.79,9.16,O,O,A+,O,O,O,A+,O,O
317126511009.0,7.33,7.58,A,B+,C,A,P,A+,B+,O,A+
317126511010.0,,,B,C,B+,P,F,B+,B+,A+,A+
317126511011.0,7.83,8.16,B+,B+,A,B,B+,O,A,A+,O
317126511012.0,,,P,P,C,C,F,A,C,A,A+
317126511013.0,8.13,8.0,B+,B,A,O,B,O,A,O,A+
317126511014.0,9.08,9.05,A+,A+,A+,A+,A,O,A,O,O
317126511015.0,8.63,8.53,A+,A,A,A,A,O,B+,O,O
317126511017.0,,,P,P,B,F,F,A,B+,A+,A+
317126511018.0,,,C,B,B,F,P,A,B+,A+,A+
317126511019.0,,,B,C,B,B,F,A,A,A+,A+
317126511020.0,7.67,7.44,A,B,A,B+,B,O,B+,A+,A+
317126511021.0,,,F,C,B+,P,F,B+,C,A,A+
317126511022.0,9.46,9.33,A+,O,A+,O,A+,O,A,O,O
317126511023.0,7.71,,A+,B+,A,B,C,A+,B+,O,A+
317126511024.0,8.58,8.79,A,A+,A,B+,A,O,A,O,O
317126511025.0,8.0,7.7,A+,A,A,C,B+,O,A,A+,A+
317126511026.0,,,F,P,C,F,F,B+,B+,A,A+
317126511027.0,7.04,7.23,A+,B+,B,P,P,A+,A,A+,A+
317126511028.0,8.83,8.58,A+,A+,A,A,A,O,A,O,O
317126511029.0,8.08,8.23,B+,A,A,C,A,O,A+,O,A+
317126511030.0,9.83,9.67,O,O,O,O,O,O,A,O,O
317126511031.0,5.88,,C,C,B,P,P,A+,B+,B+,A
317126511032.0,8.5,8.35,A,A+,A,A,B+,A+,A,O,O
317126511033.0,6.75,7.35,B+,B,B+,P,P,A,B+,O,A+
317126511034.0,5.88,5.84,P,P,B+,P,P,A,B+,A,A+
317126511035.0,,,P,P,P,P,F,B+,B,A,A+
317126511036.0,7.83,7.88,A,B+,A,A,C,A+,B+,O,A+
317126511037.0,8.42,8.51,A+,A+,A,B+,B+,A+,A,O,A+
317126511038.0,8.67,8.6,A,A,A+,A+,A,A+,A,O,A+
317126511039.0,6.96,7.19,B,B,A,B,C,A,A,A,A+
317126511040.0,8.54,8.12,A+,A+,A,A+,A,A+,B+,A,O
317126511041.0,,,P,C,C,F,F,B+,B+,A,A
317126511042.0,6.42,6.86,B+,P,B+,B+,P,A,B+,B+,A
317126511043.0,7.08,7.09,B,B+,B+,B+,C,A+,B+,A,A+
317126511044.0,9.33,9.16,O,O,A+,A,A+,O,A,O,O
317126511045.0,8.92,8.7,A+,A,A+,A+,A+,A+,B+,O,O
317126511046.0,6.17,6.3,B+,P,B+,P,P,B+,B+,A,A+
317126511047.0,,,P,P,P,C,P,F,C,O,A
317126511048.0,,,B,P,B,P,F,A,B+,A,A
317126511049.0,7.67,7.81,B+,B+,A,B,B+,A+,A,A+,A+
317126511050.0,,,B,B,B+,F,P,A+,A,A,A+
317126511051.0,8.96,9.0,A+,A+,A+,A,A,O,A,O,O
317126511052.0,7.63,7.63,B+,B+,B+,B+,B,A+,A,A+,O
317126511053.0,,,C,C,B,C,F,B+,B+,A+,A+
317126511054.0,8.17,8.21,A+,A,B+,A,B,A+,B+,O,O
317126511055.0,,,P,P,C,C,F,A,B+,A+,A
317126511056.0,7.58,7.81,B+,B+,A,B,B+,A+,B+,A+,A+
317126511057.0,7.71,7.72,A,A,A,B+,C,A+,A,A+,A
317126511058.0,8.71,8.6,O,A+,B+,A,A+,A,A,O,A+
317126511059.0,6.54,6.37,C,B+,C,C,P,A+,A,A+,A+
317126511060.0,8.88,8.53,A+,A+,A,A+,A,A+,A,O,O
317126511061.0,6.88,6.95,C,B+,B+,B+,C,A,B+,A,A+
317126511062.0,9.46,9.26,O,O,A+,O,A+,O,A,A+,O
317126511063.0,8.83,8.6,A+,O,A+,B+,A,O,A,A+,O
317126511064.0,8.38,8.3,A,A+,B,A,A,O,B+,O,O
317126511065.0,9.08,8.98,A+,A+,A+,A+,A,O,A,O,O
317126511066.0,6.96,7.07,C,A,B,B+,P,A+,B+,A+,A+
317126511067.0,,,F,F,F,F,F,B+,B+,B+,A
317126511068.0,8.83,8.74,A+,A,A,O,A+,A+,B+,O,A+
317126511069.0,8.75,8.35,O,A+,B+,A,A,A+,A,O,O
317126511070.0,,,P,F,P,F,F,F,B+,B+,A
317126511071.0,8.83,8.77,A+,A+,A,A+,A,O,A,A+,O
317126511072.0,6.88,7.26,C,A,B+,B,P,A+,A,B+,O
317126511073.0,,,P,B+,C,C,F,A+,A,B+,A+
317126511074.0,8.29,8.49,A+,A+,A,B+,B+,A+,A,A+,A+
317126511075.0,9.21,8.79,O,A+,A,A+,A+,O,A,O,O
317126511076.0,,,F,F,P,F,F,F,B+,B+,A
317126511077.0,7.0,6.91,C,A,B+,B,P,O,B+,A,O
317126511078.0,8.75,8.74,A,O,A,A+,B+,O,A,O,A+
317126511079.0,8.04,7.35,A+,A+,B+,B+,B+,A+,A,A,A+
317126511080.0,6.46,,P,B+,C,B+,C,A,A,B+,A+
317126511081.0,7.46,7.77,C,A,A,A,B+,A+,B+,B+,A+
317126511082.0,8.75,8.3,O,A+,A,A+,B+,O,A,A+,A+
317126511083.0,8.38,8.09,B+,A+,A,A,B+,O,A,O,A+
317126511084.0,8.79,8.67,A+,A+,A+,A+,A,A+,A,A+,A+
317126511085.0,,,F,B+,B+,P,P,A+,A+,A,A+
317126511086.0,8.63,8.42,A+,A,A+,A,A,A+,A,A+,O
317126511087.0,6.29,,C,B,C,B,C,B+,B+,A,A+
317126511088.0,9.33,9.07,A+,O,A+,A+,A+,O,A,O,O
317126511089.0,,,F,F,F,F,F,B,B,B+,A+
317126511090.0,6.92,7.12,P,A,B+,B+,P,A+,A,A,A+
317126511091.0,8.33,8.14,A+,A,A+,B+,B+,O,A,A,O
317126511092.0,8.46,8.49,A,A,A,A,A,O,A,A+,O
317126511093.0,7.83,7.77,A+,A,B+,A,B,A+,B+,A,A+
317126511094.0,8.83,8.33,A+,A+,A+,B+,A,A+,A+,O,O
317126511095.0,8.29,8.26,A+,B+,A+,B+,B+,O,B+,O,A+
317126511096.0,7.58,7.65,B+,A+,A,B+,C,A+,B+,A,A+
317126511097.0,6.67,6.63,C,B,B,B+,P,A+,A,A,A+
317126511098.0,7.04,7.35,B+,A,B+,C,C,A+,B+,B+,O
317126511099.0,,,F,C,B,F,F,B,B+,B+,A+
317126511100.0,,,B,B+,B+,F,P,A,A,A,A+
317126511101.0,8.38,8.37,A,A+,A+,B+,B+,A+,A,A+,O
317126511102.0,,,P,C,C,B,F,A+,B+,I,A+
317126511103.0,,,P,C,B,P,F,A,B+,A,A+
317126511104.0,8.08,7.98,B+,A,A,O,B+,A+,B+,A,A+
317126511105.0,,,F,F,P,P,F,A,B+,B+,A
317126511106.0,8.21,7.79,A,A+,A,B+,A,A+,A,A+,A
317126511107.0,,,F,P,P,P,P,C,B+,A,A
317126511108.0,9.04,8.98,A+,A+,O,A+,A+,A+,A,A+,A+
317126511109.0,,,F,C,B+,B,F,A,B+,A,A+
317126511110.0,7.63,7.51,B+,A,B+,B+,B,O,A,A,A+
317126511111.0,9.58,9.33,A+,O,O,O,A+,O,A,O,O
317126511112.0,7.88,8.09,B+,A,A,B+,B,A+,A,A+,O
317126511113.0,7.21,7.07,B+,B+,B,A,C,O,B+,A,A
317126511114.0,7.33,7.49,A,B+,B,B,B,A+,B+,A+,A+
317126511115.0,6.75,7.0,B,B+,B+,C,C,A+,B,A,A+
317126511116.0,8.33,8.42,B+,A,A,A,A,O,A,A+,O
317126511117.0,,,C,B+,B+,B+,F,B+,B+,A,A+
317126511118.0,8.25,8.14,A,A,B+,A+,B+,O,A,A+,A+
317126511119.0,,,F,F,P,F,F,F,B,B+,B+
317126511120.0,,,A+,B+,B+,B+,F,A+,A,A+,A+
317126511121.0,8.13,8.05,A,B+,B+,A+,B,O,B+,O,O
317126511122.0,,,B+,C,P,A+,F,A+,B+,A,A+
317126511123.0,8.46,7.7,A,A,A,A,B+,O,A,O,O
317126511124.0,8.46,8.35,A+,A,A,A,B+,A+,A+,A+,O
317126511125.0,8.04,8.16,A,A,B+,A,B+,A+,B+,A+,O
317126511126.0,8.25,8.12,A,B+,A,A+,B+,A+,A,A+,O
317126511127.0,9.46,9.09,A+,O,A,O,O,O,A,O,O
317126511128.0,7.08,7.47,B,A,B+,C,C,A+,A,A+,A
317126511129.0,,,C,B,B,B+,F,A+,A,A+,A+
317126511130.0,7.67,7.72,B+,B+,B+,A,B,A+,A,A+,A+
317126511131.0,,,F,F,B+,P,F,A,B+,A,A
317126511132.0,7.63,7.23,C,A,B,A+,B,O,B+,A+,O
317126511133.0,8.25,7.98,B+,A,B+,A+,B+,O,A,O,A+
317126511134.0,8.75,8.35,A+,A,A,O,A,O,A,A+,A+
317126511135.0,9.46,9.3,O,A+,A+,O,A+,O,A,O,O
317126511136.0,,,F,F,P,P,F,A,B,A,B+
317126511137.0,8.58,8.51,A+,A,B+,A+,O,A+,B+,A+,A+
317126511138.0,7.96,8.0,A,A,B+,A+,B,A+,B+,A+,A+
317126511140.0,7.17,7.26,B,B+,C,B+,C,A+,A,O,A+
317126511141.0,9.21,9.12,A+,A+,A+,O,A+,O,A,A+,O
317126511142.0,,,F,F,F,P,F,B+,F,A,B+
317126511143.0,8.25,8.37,B+,A+,A,A,A,O,B+,A,O
317126511144.0,,,P,C,B+,A,F,A+,B+,A+,O
317126511145.0,,,F,F,F,F,F,B+,C,B,B+
317126511146.0,8.29,8.07,A,A,A,A+,A,A+,B+,A,O
317126511147.0,8.83,8.63,A,A+,A+,A+,A,O,A,A+,O
317126511148.0,,,F,F,F,P,F,B+,B,B+,B+
317126511149.0,,,F,F,F,F,F,B+,B+,A,B+
317126511150.0,8.63,8.51,A+,A+,B+,A+,A,O,A,A+,A+
317126511151.0,7.08,7.16,B,B+,B+,B+,C,O,B+,A,A
317126511152.0,8.21,8.09,A,B+,B+,A+,B+,O,A,A+,O
317126511153.0,8.38,8.07,B+,A,A,A+,A,A+,A,A+,O
317126511154.0,8.83,8.47,O,A+,B+,A,A+,O,A,A+,O
317126511155.0,,,P,F,P,C,F,A,B,A,B+
317126511156.0,8.13,7.98,B+,A,A,A+,B+,O,A,A,A+
317126511157.0,8.25,8.0,A,A,A,A,B+,A+,A,A+,O
317126511158.0,,,F,F,F,F,F,A,B+,B+,B+
317126511159.0,,,F,F,P,B,F,B+,B,B+,A+
317126511160.0,8.96,8.58,A+,A+,A,A+,A+,O,A,A+,O
317126511161.0,8.63,8.47,A,A+,A,A+,A,O,A,A+,A+
317126511162.0,7.79,7.51,A,A,B+,A,C,O,B+,A+,A+
317126511163.0,,,F,F,F,F,F,B,B,B+,B+
317126511164.0,8.92,8.6,A+,O,A,A+,A,A+,A,O,A+
317126511165.0,9.21,8.86,O,A+,A,A+,A+,O,A,O,O
317126511166.0,,,P,F,P,F,F,A,B+,B+,B+
317126511167.0,,,F,F,F,F,F,B+,B,A,B+
317126511168.0,8.13,7.79,B+,B+,B+,O,B+,O,A,A+,A+
317126511169.0,8.58,8.44,A+,A,A,A+,B,O,A,O,O
317126511170.0,7.54,7.51,B,B+,B+,A+,B,A+,A,A,A+
316126520059.0,,,F,F,F,F,F,B+,A,B,
316126520160.0,,,I,F,F,F,F,B+,B+,C,
316126520167.0,,,F,P,P,P,C,B,B+,C,
316126520199.0,,,F,F,F,F,F,B+,B,F,
317126520001.0,,,F,F,P,F,A,B+,B,B+,
317126520002.0,9.29,9.26,O,A+,O,A+,O,A+,A,A+,
317126520003.0,7.05,7.47,B+,B+,A,P,A,A+,B,A,
317126520004.0,,,B+,P,P,F,B+,A,B+,A,
317126520005.0,7.71,7.86,A,A,A,B,B+,A,A,A+,
317126520006.0,8.24,8.33,A+,A,B+,B,A+,O,A,A+,
317126520007.0,8.43,8.42,O,A,B+,B+,A+,A+,A,A+,
317126520008.0,,,C,B+,P,F,A,A+,B+,B+,
317126520009.0,5.95,6.14,C,P,B+,P,B+,A,B+,B+,
317126520010.0,,,A+,B+,C,F,A+,A,B+,B+,
317126520011.0,7.62,8.09,A+,B+,C,B,O,A,B+,A,
317126520012.0,9.05,8.86,A+,A+,A,A,O,A+,A+,O,
317126520013.0,9.19,9.14,A+,O,A+,A+,O,A+,A,A+,
317126520014.0,7.9,8.16,A,A,B+,B,O,A,A,A,
317126520015.0,6.48,6.56,B+,C,P,B,A+,A,C,B+,
317126520016.0,8.38,8.67,O,A,A+,B+,A+,A,A,A,
317126520017.0,6.52,6.72,C,C,B,C,A+,A+,B+,B+,
317126520018.0,,,P,P,F,C,A+,A,B+,A,
317126520019.0,7.57,6.98,A+,A,B+,B,A,B+,B+,A,
317126520020.0,6.05,,P,B+,C,P,B,A,B+,A,
317126520021.0,7.62,7.51,B+,A+,A,A,B+,A,B+,B+,
317126520022.0,9.33,9.21,O,O,A+,O,A+,A+,A,A+,
317126520023.0,9.62,9.47,O,O,O,A+,O,O,A+,A+,
317126520024.0,9.43,9.3,O,O,O,A+,O,A,A+,A+,
317126520025.0,7.57,7.7,B+,A,C,B+,O,B+,A+,B+,
317126520026.0,8.14,8.14,A,A,B+,B+,A,A+,A,O,
